"";"TERYT4";"AGE_GROUP";"GENDER";"predykcja"
"1225";1462;3;"<55-64>";26,9355185337727
"1226";221;3;"<55-64>";38,2428200560854
"1227";3263;3;"<55-64>";7,91568142030756
"1228";2464;3;"<55-64>";52,7115562637087
"1229";1061;3;"<55-64>";152,474909624499
"1230";2475;3;"<55-64>";47,8009718790519
"1231";2264;3;"<55-64>";7,40546796203018
"1232";1806;4;"<65-74>";3,95109970654143
"1233";2012;4;"<65-74>";2,8123305950644
"1234";1415;4;"<65-74>";5,7918869715802
"1235";1207;4;"<65-74>";9,26739951204551
"1236";2007;4;"<65-74>";2,7988018567782
"1237";1815;4;"<65-74>";5,33464050313834
"1238";412;4;"<65-74>";3,40417693747419
"1239";1816;4;"<65-74>";11,7838696815377
"1240";1210;4;"<65-74>";14,5332224798949
"1241";2006;4;"<65-74>";2,46223232173585
"1242";1819;4;"<65-74>";3,86199704050076
"1243";1204;4;"<65-74>";3,68147602024008
"1244";618;4;"<65-74>";5,42985026696247
"1245";1216;4;"<65-74>";14,349545771223
"1246";1812;4;"<65-74>";4,74436140600456
"1247";1813;4;"<65-74>";5,19364690240293
"1248";1409;4;"<65-74>";2,52217817876114
"1249";1211;4;"<65-74>";13,1704235071803
"1250";2608;4;"<65-74>";3,35815937050677
"1251";1202;4;"<65-74>";6,33880762513724
"1252";217;4;"<65-74>";2,67201935993003
"1253";1214;4;"<65-74>";3,58217165213438
"1254";1425;4;"<65-74>";10,2696505533052
"1255";2013;4;"<65-74>";4,09681992124191
"1256";2417;4;"<65-74>";11,7066744918192
"1257";1401;4;"<65-74>";2,01660941335905
"1258";608;4;"<65-74>";6,6028315514193
"1259";1426;4;"<65-74>";5,19786635403299
"1260";609;4;"<65-74>";9,96362518889466
"1261";1803;4;"<65-74>";11,1068251888219
"1262";1205;4;"<65-74>";8,59500192707804
"1263";218;4;"<65-74>";4,23920109345663
"1264";1811;4;"<65-74>";10,0907568829211
"1265";1817;4;"<65-74>";6,92374478334661
"1266";1209;4;"<65-74>";8,8423532581521
"1267";1804;4;"<65-74>";9,38586999047027
"1268";416;4;"<65-74>";4,08272383659215
"1269";616;4;"<65-74>";4,45590398679018
"1270";1416;4;"<65-74>";4,90481428656395
"1271";3007;4;"<65-74>";6,82827104482647
"1272";1217;4;"<65-74>";4,47705625357239
"1273";2014;4;"<65-74>";3,63960372665858
"1274";1403;4;"<65-74>";8,25914441931745
"1275";1218;4;"<65-74>";12,0841218454241
"1276";2205;4;"<65-74>";9,68478343914133
"1277";1007;4;"<65-74>";6,3085491514648
"1278";2201;4;"<65-74>";5,19993269919477
"1279";408;4;"<65-74>";4,8601396869941
"1280";2216;4;"<65-74>";3,46548524022215
"1281";1808;4;"<65-74>";5,28440696339515
"1282";3016;4;"<65-74>";5,54866999022766
"1283";2805;4;"<65-74>";5,34533340782207
"1284";2008;4;"<65-74>";2,98206827454337
"1285";615;4;"<65-74>";4,4389207137972
"1286";2002;4;"<65-74>";9,50772201422864
"1287";1801;4;"<65-74>";1,62869799609429
"1288";601;4;"<65-74>";7,6920043502372
"1289";2603;4;"<65-74>";2,59565742219059
"1290";812;4;"<65-74>";2,8502465709716
"1291";2414;4;"<65-74>";5,61864580216242
"1292";2613;4;"<65-74>";3,58985214380222
"1293";204;4;"<65-74>";2,49630659342836
"1294";1436;4;"<65-74>";2,47369533762673
"1295";1810;4;"<65-74>";6,41097634548068
"1296";1609;4;"<65-74>";10,6292781299294
"1297";1608;4;"<65-74>";4,94785674959316
"1298";2011;4;"<65-74>";5,48406188940973
"1299";1802;4;"<65-74>";4,8495886755718
"1300";1435;4;"<65-74>";5,46453361481032
"1301";1201;4;"<65-74>";9,50413862682679
"1302";415;4;"<65-74>";8,2248774415253
"1303";1437;4;"<65-74>";2,84133049857753
"1304";2210;4;"<65-74>";2,54142717844994
"1305";3209;4;"<65-74>";3,78898731949216
"1306";2402;4;"<65-74>";16,0180666286151
"1307";2819;4;"<65-74>";1,99603162674449
"1308";3018;4;"<65-74>";4,03173179655793
"1309";405;4;"<65-74>";3,36223406335999
"1310";2818;4;"<65-74>";2,55090654864722
"1311";223;4;"<65-74>";10,8971508313595
"1312";2612;4;"<65-74>";6,33512722979493
"1313";1809;4;"<65-74>";3,53494160628329
"1314";2801;4;"<65-74>";4,66255103952847
"1315";1015;4;"<65-74>";2,63340280550319
"1316";1219;4;"<65-74>";8,27717118333861
"1317";2010;4;"<65-74>";2,66557666028484
"1318";1010;4;"<65-74>";6,41973249530449
"1319";613;4;"<65-74>";3,03082336808322
"1320";2004;4;"<65-74>";3,36504530998381
"1321";2410;4;"<65-74>";12,9864982565183
"1322";3205;4;"<65-74>";4,04748574106158
"1323";1434;4;"<65-74>";17,7635167610032
"1324";620;4;"<65-74>";7,59800675535355
"1325";212;4;"<65-74>";3,54980255733399
"1326";1433;4;"<65-74>";4,3822836971597
"1327";2062;4;"<65-74>";6,97462893973519
"1328";1814;4;"<65-74>";5,8712436654609
"1329";2411;4;"<65-74>";12,3011580807553
"1330";1206;4;"<65-74>";22,0130102354576
"1331";3021;4;"<65-74>";29,1255160851805
"1332";2817;4;"<65-74>";5,44110727152483
"1333";418;4;"<65-74>";6,50031079765767
"1334";210;4;"<65-74>";3,73990064980605
"1335";2003;4;"<65-74>";4,36819100725857
"1336";1607;4;"<65-74>";10,5809720832077
"1337";3027;4;"<65-74>";8,03058091432194
"1338";1215;4;"<65-74>";5,99571781418375
"1339";610;4;"<65-74>";0
"1340";2212;4;"<65-74>";7,18120727527469
"1341";1601;4;"<65-74>";7,71119168243596
"1342";1013;4;"<65-74>";3,51290893735113
"1343";811;4;"<65-74>";7,73164705208523
"1344";607;4;"<65-74>";7,06601858512738
"1345";2809;4;"<65-74>";3,42239218795128
"1346";216;4;"<65-74>";5,19133904853355
"1347";3010;4;"<65-74>";9,89077023287793
"1348";417;4;"<65-74>";2,70138543230714
"1349";1430;4;"<65-74>";3,04523563726551
"1350";2403;4;"<65-74>";16,0227438308737
"1351";612;4;"<65-74>";5,07389630474426
"1352";2408;4;"<65-74>";11,358305127448
"1353";403;4;"<65-74>";9,11961412667892
"1354";2214;4;"<65-74>";8,57465731203418
"1355";1005;4;"<65-74>";6,36771346028678
"1356";2814;4;"<65-74>";9,66960739740243
"1357";1805;4;"<65-74>";9,33080275050843
"1358";3029;4;"<65-74>";5,04361002723398
"1359";2601;4;"<65-74>";5,1764307924987
"1360";2001;4;"<65-74>";4,55479992020233
"1361";1807;4;"<65-74>";7,90490643033318
"1362";2804;4;"<65-74>";4,81125403903123
"1363";3013;4;"<65-74>";4,44206663624233
"1364";619;4;"<65-74>";3,4275333131144
"1365";2812;4;"<65-74>";3,83429628215113
"1366";807;4;"<65-74>";2,65123611583607
"1367";3031;4;"<65-74>";5,15810400157858
"1368";1404;4;"<65-74>";3,55830742469485
"1369";3006;4;"<65-74>";4,50121423371416
"1370";3015;4;"<65-74>";5,9817734850169
"1371";222;4;"<65-74>";4,160013827518
"1372";1461;4;"<65-74>";0
"1373";1438;4;"<65-74>";5,89664931871123
"1374";209;4;"<65-74>";4,77158356570837
"1375";3217;4;"<65-74>";4,80284405801357
"1376";2404;4;"<65-74>";9,72647646329342
"1377";2807;4;"<65-74>";8,26397440965955
"1378";1418;4;"<65-74>";14,2914340487708
"1379";1412;4;"<65-74>";12,4871403671185
"1380";215;4;"<65-74>";6,61331547800779
"1381";214;4;"<65-74>";8,85546302758426
"1382";1861;4;"<65-74>";6,38780334420759
"1383";1402;4;"<65-74>";6,28576335144014
"1384";2605;4;"<65-74>";6,68532746640625
"1385";2208;4;"<65-74>";5,4589084237568
"1386";2602;4;"<65-74>";7,74963919441409
"1387";1021;4;"<65-74>";2,42486940014585
"1388";411;4;"<65-74>";4,40089101854183
"1389";1009;4;"<65-74>";3,85415867302841
"1390";661;4;"<65-74>";4,6314821754175
"1391";2607;4;"<65-74>";13,9004211719584
"1392";2207;4;"<65-74>";7,83147015594452
"1393";2816;4;"<65-74>";3,53809814545013
"1394";2479;4;"<65-74>";7,47616013545406
"1395";2810;4;"<65-74>";4,77391109110025
"1396";1018;4;"<65-74>";3,69806020781111
"1397";1001;4;"<65-74>";10,7418385335795
"1398";1407;4;"<65-74>";4,84211798841884
"1399";1604;4;"<65-74>";5,46726088605954
"1400";1006;4;"<65-74>";5,77645314483027
"1401";1605;4;"<65-74>";5,90678366048201
"1402";3022;4;"<65-74>";5,70340100485363
"1403";2009;4;"<65-74>";1,87848411168363
"1404";1864;4;"<65-74>";6,14853619987065
"1405";1408;4;"<65-74>";10,529380985697
"1406";1818;4;"<65-74>";8,28591604115612
"1407";220;4;"<65-74>";6,47856859479374
"1408";410;4;"<65-74>";7,58148158158586
"1409";804;4;"<65-74>";7,1179816203713
"1410";2415;4;"<65-74>";19,1715510620902
"1411";3212;4;"<65-74>";3,39072236593466
"1412";1213;4;"<65-74>";15,410315979268
"1413";1863;4;"<65-74>";21,3294516634801
"1414";2478;4;"<65-74>";21,8132890550683
"1415";2202;4;"<65-74>";7,209581759431
"1416";409;4;"<65-74>";3,96140574791772
"1417";1262;4;"<65-74>";7,04148051484598
"1418";3214;4;"<65-74>";11,1010822699399
"1419";413;4;"<65-74>";3,48694703292074
"1420";226;4;"<65-74>";3,96915820070304
"1421";213;4;"<65-74>";2,81720487798164
"1422";3218;4;"<65-74>";3,30043512285745
"1423";3030;4;"<65-74>";6,47281822604624
"1424";402;4;"<65-74>";6,95656767077903
"1425";3213;4;"<65-74>";4,10946276261424
"1426";1420;4;"<65-74>";7,67401997066733
"1427";862;4;"<65-74>";11,9686825030515
"1428";1016;4;"<65-74>";12,2010271996825
"1429";208;4;"<65-74>";15,0758620954964
"1430";2215;4;"<65-74>";20,2364248141692
"1431";3211;4;"<65-74>";5,95885485731407
"1432";1014;4;"<65-74>";10,4464826679984
"1433";3020;4;"<65-74>";5,75261462610901
"1434";3203;4;"<65-74>";6,76218603112039
"1435";3012;4;"<65-74>";4,50634237015667
"1436";664;4;"<65-74>";6,06407885202678
"1437";1414;4;"<65-74>";7,59594674842298
"1438";1203;4;"<65-74>";15,8145610964128
"1439";1417;4;"<65-74>";12,3743144578474
"1440";3005;4;"<65-74>";2,94674536023473
"1441";2413;4;"<65-74>";15,8860134118733
"1442";2407;4;"<65-74>";5,84128179972237
"1443";2005;4;"<65-74>";4,79133591091767
"1444";2609;4;"<65-74>";6,72479458949933
"1445";1610;4;"<65-74>";4,60607917137209
"1446";3206;4;"<65-74>";6,93065946807153
"1447";3025;4;"<65-74>";5,44857320580734
"1448";211;4;"<65-74>";11,4382594792354
"1449";201;4;"<65-74>";8,84323777482535
"1450";2803;4;"<65-74>";5,29862500462769
"1451";3202;4;"<65-74>";3,90592155297295
"1452";1406;4;"<65-74>";7,19452194748187
"1453";3028;4;"<65-74>";5,37974069506955
"1454";3009;4;"<65-74>";7,24791630215615
"1455";1212;4;"<65-74>";8,52520787861557
"1456";810;4;"<65-74>";6,60747064675021
"1457";2203;4;"<65-74>";4,48650852804951
"1458";3061;4;"<65-74>";13,5703995036799
"1459";3024;4;"<65-74>";6,7550050624814
"1460";614;4;"<65-74>";12,0500967140934
"1461";2406;4;"<65-74>";6,59006012725686
"1462";1427;4;"<65-74>";4,10249524149371
"1463";3216;4;"<65-74>";4,0571172268883
"1464";2472;4;"<65-74>";15,3380564885834
"1465";1413;4;"<65-74>";4,76824315586669
"1466";802;4;"<65-74>";5,05138463181297
"1467";3023;4;"<65-74>";4,83891899346778
"1468";2815;4;"<65-74>";8,95600406375564
"1469";3017;4;"<65-74>";13,281638992672
"1470";3019;4;"<65-74>";11,9590982242525
"1471";2412;4;"<65-74>";5,78850828463238
"1472";2808;4;"<65-74>";6,05374430198741
"1473";219;4;"<65-74>";18,8520274883525
"1474";3207;4;"<65-74>";2,92538713641831
"1475";3011;4;"<65-74>";6,93999159607444
"1476";2061;4;"<65-74>";31,169185123555
"1477";3002;4;"<65-74>";7,77761429859704
"1478";1208;4;"<65-74>";3,95731990661592
"1479";1063;4;"<65-74>";6,09943878046256
"1480";2263;4;"<65-74>";10,3571031778783
"1481";1008;4;"<65-74>";15,4760499567801
"1482";604;4;"<65-74>";4,57720654802751
"1483";3004;4;"<65-74>";6,60247812363896
"1484";3208;4;"<65-74>";7,09281041684279
"1485";1464;4;"<65-74>";10,15161099064
"1486";3026;4;"<65-74>";6,12843516840877
"1487";1012;4;"<65-74>";10,8973783416046
"1488";617;4;"<65-74>";6,06751165024281
"1489";2211;4;"<65-74>";7,92982504439338
"1490";2861;4;"<65-74>";16,4329020312934
"1491";1661;4;"<65-74>";15,6319543639128
"1492";1421;4;"<65-74>";18,5834126800347
"1493";808;4;"<65-74>";4,11031249615283
"1494";3001;4;"<65-74>";3,67212263937278
"1495";1020;4;"<65-74>";16,5747254669096
"1496";3201;4;"<65-74>";3,8473818665413
"1497";2611;4;"<65-74>";9,63229755165691
"1498";3014;4;"<65-74>";2,77032408017427
"1499";1003;4;"<65-74>";3,75199059525591
"1500";2477;4;"<65-74>";16,3804637529332
"1501";3003;4;"<65-74>";12,333115693447
"1502";1463;4;"<65-74>";27,44856340817
"1503";2462;4;"<65-74>";23,727609357739
"1504";1017;4;"<65-74>";6,95356901964561
"1505";1011;4;"<65-74>";4,35739193268035
"1506";407;4;"<65-74>";16,1351768468822
"1507";2405;4;"<65-74>";12,8850794426063
"1508";809;4;"<65-74>";6,59127419970521
"1509";462;4;"<65-74>";13,5293908226601
"1510";2209;4;"<65-74>";6,97517370055414
"1511";1603;4;"<65-74>";10,8087185727941
"1512";2661;4;"<65-74>";26,2312976981343
"1513";2206;4;"<65-74>";5,30074919270954
"1514";2811;4;"<65-74>";3,0845364153892
"1515";3210;4;"<65-74>";5,22392422735133
"1516";225;4;"<65-74>";11,0510159187686
"1517";1428;4;"<65-74>";6,47313408408181
"1518";2063;4;"<65-74>";6,01942625189834
"1519";419;4;"<65-74>";5,93903285989041
"1520";2467;4;"<65-74>";11,2422042335665
"1521";3063;4;"<65-74>";8,127027451208
"1522";2806;4;"<65-74>";4,91576534341112
"1523";1002;4;"<65-74>";9,69820141843774
"1524";1004;4;"<65-74>";4,73158435176307
"1525";2476;4;"<65-74>";5,71632718637084
"1526";2401;4;"<65-74>";21,8195440155886
"1527";803;4;"<65-74>";4,71715161499124
"1528";3215;4;"<65-74>";6,41776289918456
"1529";2409;4;"<65-74>";7,7134590960014
"1530";2416;4;"<65-74>";12,5346796503917
"1531";2461;4;"<65-74>";22,7578133093403
"1532";1862;4;"<65-74>";11,1893312268261
"1533";2463;4;"<65-74>";16,2380093663473
"1534";1019;4;"<65-74>";7,86709059088796
"1535";663;4;"<65-74>";43,4450705684153
"1536";2471;4;"<65-74>";9,25094071449398
"1537";463;4;"<65-74>";28,9648288072859
"1538";3261;4;"<65-74>";16,9727943167039
"1539";2610;4;"<65-74>";9,42085198352487
"1540";1062;4;"<65-74>";10,6054090635999
"1541";401;4;"<65-74>";5,0205476184476
"1542";262;4;"<65-74>";15,2277433855942
"1543";1263;4;"<65-74>";17,5930487053866
"1544";2469;4;"<65-74>";46,3621094480949
"1545";2466;4;"<65-74>";30,9879434188154
"1546";1261;4;"<65-74>";99,0961136956677
"1547";2473;4;"<65-74>";19,5814830051877
"1548";2262;4;"<65-74>";32,6539419334287
"1549";461;4;"<65-74>";45,8198862021936
"1550";2862;4;"<65-74>";24,6473810779584
"1551";261;4;"<65-74>";7,97843831698001
"1552";3262;4;"<65-74>";55,1868452097003
"1553";2261;4;"<65-74>";64,5178214786099
"1554";207;4;"<65-74>";5,0021889321812
"1555";464;4;"<65-74>";16,0893350286161
"1556";1465;4;"<65-74>";238,485552941497
"1557";1462;4;"<65-74>";16,2848940006114
"1558";221;4;"<65-74>";18,9276673211732
"1559";3263;4;"<65-74>";4,91866654585251
"1560";2464;4;"<65-74>";36,2161348596427
"1561";1061;4;"<65-74>";105,674143187167
"1562";2475;4;"<65-74>";35,8007630937868
"1563";2264;4;"<65-74>";5,22337922494549
"1564";1806;5;"<75-84>";1,95767973279529
"1565";2012;5;"<75-84>";1,84540773933495
"1566";1415;5;"<75-84>";3,70073760396356
"1567";1207;5;"<75-84>";4,32038159197002
"1568";2007;5;"<75-84>";2,0870993343274
"1569";1815;5;"<75-84>";2,48351461134529
"1570";412;5;"<75-84>";1,72440457218395
"1571";1816;5;"<75-84>";8,10929047541924
"1572";1210;5;"<75-84>";8,85115205892524
"1573";2006;5;"<75-84>";2,10301069445888
"1574";1819;5;"<75-84>";2,43007666106705
"1575";1204;5;"<75-84>";3,508875147124
"1576";618;5;"<75-84>";2,69623507647938
"1577";1216;5;"<75-84>";9,50898243699844
"1578";1812;5;"<75-84>";3,11858100429455
"1579";1813;5;"<75-84>";3,86464437214179
"1580";1409;5;"<75-84>";1,57170014779627
"1581";1211;5;"<75-84>";7,99012959174557
"1582";2608;5;"<75-84>";1,70165070725708
"1583";1202;5;"<75-84>";4,21302816466488
"1584";217;5;"<75-84>";3,21347104763755
"1585";1214;5;"<75-84>";2,78048928082825
"1586";1425;5;"<75-84>";8,36888857951761
"1587";2013;5;"<75-84>";1,93419793835189
"1588";2417;5;"<75-84>";7,52515559577369
"1589";1401;5;"<75-84>";1,09295933750798
"1590";608;5;"<75-84>";5,03191180087057
"1591";1426;5;"<75-84>";2,71045793578482
"1592";609;5;"<75-84>";7,28259917307705
"1593";1803;5;"<75-84>";6,86232481273484
"1594";1205;5;"<75-84>";5,97444394682728
"1595";218;5;"<75-84>";1,96665779891632
"1596";1811;5;"<75-84>";7,43900033905843
"1597";1817;5;"<75-84>";4,73946043632956
"1598";1209;5;"<75-84>";7,24280421998392
"1599";1804;5;"<75-84>";6,04113067567898
"1600";416;5;"<75-84>";2,36473361820295
"1601";616;5;"<75-84>";0
"1602";1416;5;"<75-84>";2,56997031786681
"1603";3007;5;"<75-84>";5,68694652783247
"1604";1217;5;"<75-84>";3,39745572604781
"1605";2014;5;"<75-84>";2,3468981134506
"1606";1403;5;"<75-84>";4,06735552988103
"1607";1218;5;"<75-84>";8,22191661198017
"1608";2205;5;"<75-84>";5,49710489985917
"1609";1007;5;"<75-84>";3,94954760915296
"1610";2201;5;"<75-84>";4,60610901490983
"1611";408;5;"<75-84>";3,38093271410754
"1612";2216;5;"<75-84>";2,35748434696261
"1613";1808;5;"<75-84>";3,72444490356544
"1614";3016;5;"<75-84>";3,83766221867208
"1615";2805;5;"<75-84>";5,09852305183043
"1616";2008;5;"<75-84>";2,2992500304659
"1617";615;5;"<75-84>";2,88489230454565
"1618";2002;5;"<75-84>";6,52454469349847
"1619";1801;5;"<75-84>";0
"1620";601;5;"<75-84>";4,33921342340753
"1621";2603;5;"<75-84>";1,57326734630135
"1622";812;5;"<75-84>";2,1498300477701
"1623";2414;5;"<75-84>";1,81862583626424
"1624";2613;5;"<75-84>";3,12196990949952
"1625";204;5;"<75-84>";2,58651256230552
"1626";1436;5;"<75-84>";1,60149574893691
"1627";1810;5;"<75-84>";4,141654479489
"1628";1609;5;"<75-84>";7,51586837152745
"1629";1608;5;"<75-84>";3,3281320996199
"1630";2011;5;"<75-84>";3,2726216704994
"1631";1802;5;"<75-84>";3,91450635512703
"1632";1435;5;"<75-84>";3,13418411034966
"1633";1201;5;"<75-84>";6,1539690712915
"1634";415;5;"<75-84>";4,94891077663677
"1635";1437;5;"<75-84>";0
"1636";2210;5;"<75-84>";1,54392920314142
"1637";3209;5;"<75-84>";3,5736890765601
"1638";2402;5;"<75-84>";9,61805517650184
"1639";2819;5;"<75-84>";1,51360075917964
"1640";3018;5;"<75-84>";2,56171865128313
"1641";405;5;"<75-84>";2,00045917814574
"1642";2818;5;"<75-84>";2,2321477240805
"1643";223;5;"<75-84>";6,86675188965407
"1644";2612;5;"<75-84>";3,30258721385557
"1645";1809;5;"<75-84>";0
"1646";2801;5;"<75-84>";0
"1647";1015;5;"<75-84>";1,80798342159839
"1648";1219;5;"<75-84>";6,03015898713817
"1649";2010;5;"<75-84>";0
"1650";1010;5;"<75-84>";2,86221754627762
"1651";613;5;"<75-84>";1,82455181312621
"1652";2004;5;"<75-84>";0
"1653";2410;5;"<75-84>";4,27780750476591
"1654";3205;5;"<75-84>";2,65434817180892
"1655";1434;5;"<75-84>";11,9646359146262
"1656";620;5;"<75-84>";6,2531615507748
"1657";212;5;"<75-84>";2,14750966528117
"1658";1433;5;"<75-84>";2,82299185982974
"1659";2062;5;"<75-84>";2,37323536017274
"1660";1814;5;"<75-84>";3,66594637742139
"1661";2411;5;"<75-84>";10,1259131938978
"1662";1206;5;"<75-84>";14,169819893801
"1663";3021;5;"<75-84>";18,6902863457681
"1664";2817;5;"<75-84>";3,87297021768445
"1665";418;5;"<75-84>";3,26848815357625
"1666";210;5;"<75-84>";3,51843019776258
"1667";2003;5;"<75-84>";3,03352585450335
"1668";1607;5;"<75-84>";6,50769129227621
"1669";3027;5;"<75-84>";4,93147682624065
"1670";1215;5;"<75-84>";5,73228072722145
"1671";610;5;"<75-84>";2,63540988745139
"1672";2212;5;"<75-84>";4,6369006765812
"1673";1601;5;"<75-84>";5,03310416716873
"1674";1013;5;"<75-84>";0
"1675";811;5;"<75-84>";4,93088821430078
"1676";607;5;"<75-84>";4,73455721232136
"1677";2809;5;"<75-84>";2,50439233568957
"1678";216;5;"<75-84>";3,10722899614564
"1679";3010;5;"<75-84>";5,02451251524489
"1680";417;5;"<75-84>";1,78345253331652
"1681";1430;5;"<75-84>";1,91130778828759
"1682";2403;5;"<75-84>";8,79433005416947
"1683";612;5;"<75-84>";3,10800936609758
"1684";2408;5;"<75-84>";4,43984947604662
"1685";403;5;"<75-84>";4,03150490681721
"1686";2214;5;"<75-84>";5,58574446891501
"1687";1005;5;"<75-84>";2,77600395414922
"1688";2814;5;"<75-84>";6,1897659704642
"1689";1805;5;"<75-84>";5,59017676469934
"1690";3029;5;"<75-84>";2,11759666956115
"1691";2601;5;"<75-84>";3,66850203412736
"1692";2001;5;"<75-84>";4,56260498411158
"1693";1807;5;"<75-84>";5,38364677714632
"1694";2804;5;"<75-84>";3,4671792958028
"1695";3013;5;"<75-84>";3,81921507920348
"1696";619;5;"<75-84>";0
"1697";2812;5;"<75-84>";3,0739814409002
"1698";807;5;"<75-84>";1,96939794633964
"1699";3031;5;"<75-84>";3,66180724128872
"1700";1404;5;"<75-84>";2,46415107867179
"1701";3006;5;"<75-84>";4,46556893983269
"1702";3015;5;"<75-84>";3,37888935348276
"1703";222;5;"<75-84>";0
"1704";1461;5;"<75-84>";0
"1705";1438;5;"<75-84>";4,2818304237937
"1706";209;5;"<75-84>";3,14564538729565
"1707";3217;5;"<75-84>";3,17907065201763
"1708";2404;5;"<75-84>";6,29863536395813
"1709";2807;5;"<75-84>";4,77588780201088
"1710";1418;5;"<75-84>";8,42482378770934
"1711";1412;5;"<75-84>";6,99717031445222
"1712";215;5;"<75-84>";4,32491352630895
"1713";214;5;"<75-84>";6,60779772943146
"1714";1861;5;"<75-84>";3,34652828779357
"1715";1402;5;"<75-84>";4,6678890905659
"1716";2605;5;"<75-84>";4,18714351035873
"1717";2208;5;"<75-84>";3,39487967141567
"1718";2602;5;"<75-84>";5,30972131158399
"1719";1021;5;"<75-84>";0
"1720";411;5;"<75-84>";3,14929063768638
"1721";1009;5;"<75-84>";3,22138587804392
"1722";661;5;"<75-84>";3,44736535176257
"1723";2607;5;"<75-84>";4,39793568588252
"1724";2207;5;"<75-84>";4,46309728780417
"1725";2816;5;"<75-84>";3,53474519025925
"1726";2479;5;"<75-84>";3,00542675633662
"1727";2810;5;"<75-84>";2,74980159928748
"1728";1018;5;"<75-84>";0
"1729";1001;5;"<75-84>";4,7135156924842
"1730";1407;5;"<75-84>";2,61784923980529
"1731";1604;5;"<75-84>";3,53777868140999
"1732";1006;5;"<75-84>";3,16942630648871
"1733";1605;5;"<75-84>";4,07275019674697
"1734";3022;5;"<75-84>";2,96021195107094
"1735";2009;5;"<75-84>";0
"1736";1864;5;"<75-84>";2,75817548035423
"1737";1408;5;"<75-84>";11,1958195089092
"1738";1818;5;"<75-84>";6,30759128704163
"1739";220;5;"<75-84>";3,96286300289359
"1740";410;5;"<75-84>";3,03582406485886
"1741";804;5;"<75-84>";5,04650445211154
"1742";2415;5;"<75-84>";11,0133520864075
"1743";3212;5;"<75-84>";3,19927695371625
"1744";1213;5;"<75-84>";8,15856215995549
"1745";1863;5;"<75-84>";10,9589562722148
"1746";2478;5;"<75-84>";9,90688538810787
"1747";2202;5;"<75-84>";4,78873905410709
"1748";409;5;"<75-84>";0
"1749";1262;5;"<75-84>";4,34527221477345
"1750";3214;5;"<75-84>";7,51284224272981
"1751";413;5;"<75-84>";1,9775649426111
"1752";226;5;"<75-84>";2,42257514738292
"1753";213;5;"<75-84>";1,93788175968763
"1754";3218;5;"<75-84>";0
"1755";3030;5;"<75-84>";4,81408016162261
"1756";402;5;"<75-84>";4,99289539989316
"1757";3213;5;"<75-84>";0
"1758";1420;5;"<75-84>";4,71700220922726
"1759";862;5;"<75-84>";7,78200277737938
"1760";1016;5;"<75-84>";7,33416748846205
"1761";208;5;"<75-84>";9,57384325924609
"1762";2215;5;"<75-84>";10,7528496349281
"1763";3211;5;"<75-84>";4,20204898651243
"1764";1014;5;"<75-84>";4,64605614639858
"1765";3020;5;"<75-84>";3,17447604179203
"1766";3203;5;"<75-84>";3,67621725704528
"1767";3012;5;"<75-84>";4,01759465597594
"1768";664;5;"<75-84>";3,39536348441987
"1769";1414;5;"<75-84>";4,22799396676546
"1770";1203;5;"<75-84>";7,59774854014378
"1771";1417;5;"<75-84>";8,31196770695547
"1772";3005;5;"<75-84>";2,4503324123741
"1773";2413;5;"<75-84>";7,42639061356118
"1774";2407;5;"<75-84>";3,80401996585638
"1775";2005;5;"<75-84>";2,71546608002036
"1776";2609;5;"<75-84>";3,28026572988328
"1777";1610;5;"<75-84>";2,81479352971605
"1778";3206;5;"<75-84>";5,20806596081509
"1779";3025;5;"<75-84>";3,25071173819393
"1780";211;5;"<75-84>";6,83809375977499
"1781";201;5;"<75-84>";4,65825334793908
"1782";2803;5;"<75-84>";3,79801814320808
"1783";3202;5;"<75-84>";3,51268364700108
"1784";1406;5;"<75-84>";5,01344202251557
"1785";3028;5;"<75-84>";3,27839591332336
"1786";3009;5;"<75-84>";4,66252000176257
"1787";1212;5;"<75-84>";5,99327542898051
"1788";810;5;"<75-84>";4,50276010815256
"1789";2203;5;"<75-84>";3,51582597246598
"1790";3061;5;"<75-84>";7,21513485805292
"1791";3024;5;"<75-84>";4,75437653056149
"1792";614;5;"<75-84>";6,19835150324346
"1793";2406;5;"<75-84>";4,16244686887701
"1794";1427;5;"<75-84>";1,9022432518177
"1795";3216;5;"<75-84>";0
"1796";2472;5;"<75-84>";9,93969597891829
"1797";1413;5;"<75-84>";3,10447191645056
"1798";802;5;"<75-84>";3,94681299485212
"1799";3023;5;"<75-84>";3,08550835691581
"1800";2815;5;"<75-84>";5,48316304904931
"1801";3017;5;"<75-84>";10,4447200201448
"1802";3019;5;"<75-84>";7,33704892343448
"1803";2412;5;"<75-84>";4,27940735549127
"1804";2808;5;"<75-84>";2,65416215848438
"1805";219;5;"<75-84>";8,33330398584563
"1806";3207;5;"<75-84>";2,47618509194181
"1807";3011;5;"<75-84>";3,71425367927176
"1808";2061;5;"<75-84>";17,2460499656277
"1809";3002;5;"<75-84>";4,31007434125616
"1810";1208;5;"<75-84>";3,05662868730261
"1811";1063;5;"<75-84>";2,79522682183583
"1812";2263;5;"<75-84>";5,95163960914915
"1813";1008;5;"<75-84>";6,60460966064768
"1814";604;5;"<75-84>";3,32877613248047
"1815";3004;5;"<75-84>";4,78920320832857
"1816";3208;5;"<75-84>";4,40317835656423
"1817";1464;5;"<75-84>";4,4880301873492
